"site","dos","date","number","genID","fieldPlantID","plantFamily","finalPlantID","samplingDay","samplingRound","collector","temp.id","order","family","genus","subgenus","species","subspecies","sex","determiner","dateDetermined","author"
"JC",4,"7/14/12","30","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"LCP","JC_071412_30","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",4,"7/14/12","31","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"LCP","JC_071412_31","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",4,"7/14/12","32","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"LCP","JC_071412_32","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",4,"7/14/12","145","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"HLS","JC_071412_145","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",4,"7/14/12","146","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"HLS","JC_071412_146","Hymenoptera","Halictidae","Dufourea","","maura","","m","J.S. Ascher","2013","Cresson"
"JC",4,"7/14/12","14","fly","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"LCP","JC_071412_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",4,"7/14/12","33","fly","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,2,"LCP","JC_071412_33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",5,"7/15/12","70","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_70","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","112","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_112","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","114","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_114","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","158","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","JC_071512_158","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","157","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","JC_071512_157","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","J.S. Ascher","2013","Smith"
"JC",5,"7/15/12","156","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","JC_071512_156","Hymenoptera","Megachilidae","Megachile","","frigida","","m","J.S. Ascher","2013","Smith"
"JC",5,"7/15/12","69","sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",5,"7/15/12","91","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_91","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","J.S. Ascher","2013","Cockerell"
"JC",5,"7/15/12","92","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_92","Hymenoptera","Halictidae","Lasioglossum","","obnubilum","Dialictus","f","J.S. Ascher","2013","Sandhouse"
"JC",5,"7/15/12","93","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",5,"7/15/12","113","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"LCP","JC_071512_113","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","J.S. Ascher","2013","Cockerell"
"JC",6,"7/16/12","72","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_72","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",6,"7/16/12","73","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_73","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",6,"7/16/12","74","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_74","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",6,"7/16/12","75","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_75","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",6,"7/16/12","111","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_111","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",6,"7/16/12","92","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_92","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","J.S. Ascher","2013","Smith"
"JC",6,"7/16/12","63","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"HLS","JC_071612_63","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","J.S. Ascher","2013","Cockerell"
"JC",6,"7/16/12","76","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",6,"7/16/12","77","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_77","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","J.S. Ascher","2013",""
"JC",6,"7/16/12","112","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",6,"7/16/12","124","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","JC_071612_124","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"JC",7,"7/17/12","37","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_37","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","48","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_48","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","112","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_112","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","150","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_150","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","152","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_152","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","153","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_153","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","154","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_154","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","157","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_157","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","74","sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"HLS","JC_071712_74","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","J.S. Ascher","2013","Cockerell"
"JC",7,"7/17/12","111","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_111","Hymenoptera","Halictidae","Dufourea","","maura","","m","J.S. Ascher","2013","Cresson"
"JC",7,"7/17/12","16","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"HLS","JC_071712_16","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","J.S. Ascher","2013","Smith"
"JC",7,"7/17/12","149","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_149","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","J.S. Ascher","2013","Smith"
"JC",7,"7/17/12","151","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_151","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","J.S. Ascher","2013","Smith"
"JC",7,"7/17/12","110","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","113","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","114","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","115","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_115","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","J.S. Ascher","2013","Cockerell"
"JC",7,"7/17/12","155","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","156","hairy belly bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","183","moth","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","JC_071712_183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JC",7,"7/17/12","35","syrphid","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"HLS","JC_071712_35","Diptera","Syrphidae","Eristalis",NA,"stipator","","","M. Hauser","2013","Osten Sacken"
"SC",10,"7/20/12","282","sweat bee","Bell","Campanulaceae","Campanula rotundifolia",1,1,"LCP","SC_072012_282","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","J.S. Ascher","2013","Cockerell"
"SC",10,"7/20/12","197","bee","Bell","Campanulaceae","Campanula rotundifolia",1,1,"HLS","SC_072012_197","Hymenoptera","Halictidae","Dufourea","","maura","","f","J.S. Ascher","2013","Cresson"
"SC",16,"7/26/12","61","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","SC_072612_61","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",16,"7/26/12","60","sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","SC_072612_60","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","J.S. Ascher","2013","Cockerell"
"SC",16,"7/26/12","62","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,3,"HLS","SC_072612_62","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","J.S. Ascher","2013","Cockerell"
"SC",17,"7/27/12","66","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"HLS","SC_072712_66","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","67","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"HLS","SC_072712_67","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","68","bumble bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"HLS","SC_072712_68","Hymenoptera","Apidae","Anthophora","","montana","","f","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","118","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_118","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","119","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_119","Hymenoptera","Apidae","Anthophora","","montana","","f","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","115","Sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_115","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","J.S. Ascher","2013","Cockerell"
"SC",17,"7/27/12","116","Sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_116","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","J.S. Ascher","2013","Cockerell"
"SC",17,"7/27/12","117","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_117","Hymenoptera","Halictidae","Dufourea","","maura","","f","J.S. Ascher","2013","Cresson"
"SC",17,"7/27/12","114","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,4,"LCP","SC_072712_114","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","J.S. Ascher","2013","Cockerell"
"SC",18,"7/28/12","1","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"HLS","SC_072812_1","Hymenoptera","Apidae","Anthophora","","montana","","f","J.S. Ascher","2013","Cresson"
"SC",18,"7/28/12","115","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","SC_072812_115","Hymenoptera","Apidae","Anthophora","","montana","","f","J.S. Ascher","2013","Cresson"
"SC",18,"7/28/12","116","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,5,"LCP","SC_072812_116","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",19,"7/29/12","63","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_63","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",19,"7/29/12","118","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_118","Hymenoptera","Apidae","Anthophora","","montana","","m","J.S. Ascher","2013","Cresson"
"SC",19,"7/29/12","61","black bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_61","Hymenoptera","Halictidae","Dufourea","","maura","","f","J.S. Ascher","2013","Cresson"
"SC",19,"7/29/12","92","small dark bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_92","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","J.S. Ascher","2013",""
"SC",19,"7/29/12","60","Sweat bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",19,"7/29/12","62","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,5,"LCP","SC_072912_62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",22,"8/1/12","214","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,2,"LCP","MM_080112_214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",22,"8/1/12","215","syrphid","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,2,"LCP","MM_080112_215","Diptera","Syrphidae","Chrysotoxum",NA,"sp.","a","","M. Hauser","2013",""
"MM",23,"8/2/12","304","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"HLS","MM_080212_304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",25,"8/4/12","100","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,5,"HLS","MM_080412_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",25,"8/4/12","207","syrphid","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,5,"LCP","MM_080412_207","Diptera","Syrphidae","Chrysotoxum",NA,"sp.","a","","M. Hauser","2013",""
"MM",25,"8/4/12","101","fly","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,5,"HLS","MM_080412_101","Diptera","Syrphidae","Copestylum",NA,"haagi","","","M. Hauser","2013","Jaennicke"
"PL",31,"8/10/12","79","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,2,"LCP","PL_081012_79","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",31,"8/10/12","80","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,2,"LCP","PL_081012_80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",31,"8/10/12","81","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,2,"LCP","PL_081012_81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","79","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"HLS","PL_081112_79","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","J.S. Ascher","2013","Cockerell"
"PL",32,"8/11/12","80","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"HLS","PL_081112_80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","81","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"HLS","PL_081112_81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","176","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"LCP","PL_081112_176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","177","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,3,"LCP","PL_081112_177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","9","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"LCP","PL_081212_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","10","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"LCP","PL_081212_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","11","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"LCP","PL_081212_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","141","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"HLS","PL_081212_141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","142","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"HLS","PL_081212_142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","269","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"HLS","PL_081212_269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","12","fly","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"LCP","PL_081212_12","Diptera","Syrphidae","Pipizini",NA,"sp.","a","","M. Hauser","2013",""
"PL",33,"8/12/12","143","fly","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,4,"HLS","PL_081212_143","Diptera","Syrphidae","Pipizini",NA,"sp.","a","","M. Hauser","2013",""
"PL",34,"8/13/12","136","bee","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,5,"HLS","PL_081312_136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",31,"8/10/12","209","small dark bee","brush","Scrophulariaceae","Castilleja austromontana",2,2,"HLS","PL_081012_209","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","J.S. Ascher","2013","Cockerell"
"CH",42,"8/21/12","1033","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,4,"LCP","CH_082112_1033","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","A.J. Rominger","2013",""
"CH",42,"8/21/12","1034","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,4,"LCP","CH_082112_1034","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","A.J. Rominger","2013",""
"CH",42,"8/21/12","1037","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,4,"LCP","CH_082112_1037","Apodiformes","Trochilidae","Selasphorus","","rufus","","","A.J. Rominger","2013",""
"CH",42,"8/21/12","1038","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,4,"LCP","CH_082112_1038","Apodiformes","Trochilidae","Selasphorus","","rufus","","","A.J. Rominger","2013",""
"CH",43,"8/22/12","1035","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,5,"LCP","CH_082212_1035","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","A.J. Rominger","2013",""
"CH",43,"8/22/12","1036","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,5,"LCP","CH_082212_1036","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","A.J. Rominger","2013",""
"CH",43,"8/22/12","1039","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,5,"LCP","CH_082212_1039","Apodiformes","Trochilidae","Selasphorus","","rufus","","","A.J. Rominger","2013",""
"CH",43,"8/22/12","1040","hummingbird","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,5,"LCP","CH_082212_1040","Apodiformes","Trochilidae","Selasphorus","","rufus","","","A.J. Rominger","2013",""
"JC",2,"7/12/12","53","bumble bee","Red paint brush","Orobanchaceae","Castilleja miniata",2,1,"LCP","JC_071212_53","Hymenoptera","Apidae","Bombus","","flavifrons","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","110","bumble bee","Castilleja miniata","Orobanchaceae","Castilleja miniata",4,3,"LCP","JC_071512_110","Hymenoptera","Apidae","Bombus","","flavifrons","","f","R.W. Thorp","2013","Cresson"
"JC",5,"7/15/12","120","bumble bee","Castilleja miniata","Orobanchaceae","Castilleja miniata",4,3,"HLS","JC_071512_120","Hymenoptera","Apidae","Bombus","","flavifrons","","f","R.W. Thorp","2013","Cresson"
"JC",7,"7/17/12","109","bumble bee","Red paint brush","Orobanchaceae","Castilleja miniata",6,5,"LCP","JC_071712_109","Hymenoptera","Apidae","Bombus","","flavifrons","","f","R.W. Thorp","2013","Cresson"
