"site","dos","date","number","genID","order","family","genus","subgenus","species","subspecies","sex","fieldPlantID","plantFamily","finalPlantID","samplingDay","sampingRound","collector","determiner","dateDetermined","author","temp.id"
"JC",4,"7/14/12","146","bee","Hymenoptera","Halictidae","Dufourea","","maura","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"HLS","J.S. Ascher","2013","Cresson","JC_071412_146"
"JC",4,"7/14/12","14","fly",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"LCP","","",NA,"JC_071412_14"
"JC",4,"7/14/12","33","fly",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"LCP","","",NA,"JC_071412_33"
"JC",5,"7/15/12","70","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","R.W. Thorp","2013","Cresson","JC_071512_70"
"JC",5,"7/15/12","112","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","R.W. Thorp","2013","Cresson","JC_071512_112"
"JC",5,"7/15/12","114","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","R.W. Thorp","2013","Cresson","JC_071512_114"
"JC",5,"7/15/12","158","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","R.W. Thorp","2013","Cresson","JC_071512_158"
"JC",5,"7/15/12","157","bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","J.S. Ascher","2013","Smith","JC_071512_157"
"JC",5,"7/15/12","156","bee","Hymenoptera","Megachilidae","Megachile","","relativa","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","J.S. Ascher","2013","Cresson","JC_071512_156"
"JC",5,"7/15/12","69","sweat bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","",NA,"JC_071512_69"
"JC",5,"7/15/12","91","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","2013",NA,"JC_071512_91"
"JC",5,"7/15/12","92","small dark bee","Hymenoptera","Halictidae","Lasioglossum","","obnubilum","Dialictus","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","J.S. Ascher","2013",NA,"JC_071512_92"
"JC",5,"7/15/12","93","small dark bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","",NA,"JC_071512_93"
"JC",5,"7/15/12","113","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","2013",NA,"JC_071512_113"
"JC",6,"7/16/12","72","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","R.W. Thorp","2013","Cresson","JC_071612_72"
"JC",6,"7/16/12","73","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","R.W. Thorp","2013","Cresson","JC_071612_73"
"JC",6,"7/16/12","74","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","R.W. Thorp","2013","Cresson","JC_071612_74"
"JC",6,"7/16/12","75","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","R.W. Thorp","2013","Cresson","JC_071612_75"
"JC",6,"7/16/12","111","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","R.W. Thorp","2013","Cresson","JC_071612_111"
"JC",6,"7/16/12","92","bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Smith","JC_071612_92"
"JC",6,"7/16/12","63","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","","2013",NA,"JC_071612_63"
"JC",6,"7/16/12","76","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","","",NA,"JC_071612_76"
"JC",6,"7/16/12","77","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013",NA,"JC_071612_77"
"JC",6,"7/16/12","112","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","","",NA,"JC_071612_112"
"JC",6,"7/16/12","124","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013",NA,"JC_071612_124"
"JC",7,"7/17/12","37","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_37"
"JC",7,"7/17/12","48","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_48"
"JC",7,"7/17/12","112","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_112"
"JC",7,"7/17/12","150","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_150"
"JC",7,"7/17/12","152","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_152"
"JC",7,"7/17/12","153","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_153"
"JC",7,"7/17/12","154","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_154"
"JC",7,"7/17/12","157","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_157"
"JC",7,"7/17/12","74","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"HLS","J.S. Ascher","2013","Cockerell","JC_071712_74"
"JC",7,"7/17/12","111","bee","Hymenoptera","Halictidae","Dufourea","","maura","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013","Cresson","JC_071712_111"
"JC",7,"7/17/12","16","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"HLS","J.S. Ascher","2013","Smith","JC_071712_16"
"JC",7,"7/17/12","149","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013","Smith","JC_071712_149"
"JC",7,"7/17/12","151","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013","Smith","JC_071712_151"
"JC",7,"7/17/12","110","hairy belly bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_110"
"JC",7,"7/17/12","113","hairy belly bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_113"
"JC",7,"7/17/12","114","hairy belly bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_114"
"JC",7,"7/17/12","115","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_115"
"JC",7,"7/17/12","155","hairy belly bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_155"
"JC",7,"7/17/12","156","hairy belly bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_156"
"JC",7,"7/17/12","183","moth",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","","",NA,"JC_071712_183"
"JC",7,"7/17/12","35","syrphid","Diptera","Syrphidae","Eristalis","","stipator","","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"HLS","M. Hauser","2013","Osten Sacken","JC_071712_35"
"SC",10,"7/20/12","282","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Bell","Campanulaceae","Campanula rotundifolia",1,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072012_282"
"SC",10,"7/20/12","197","bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","Bell","Campanulaceae","Campanula rotundifolia",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_197"
"SC",16,"7/26/12","61","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","J.S. Ascher","2013","Cresson","SC_072612_61"
"SC",16,"7/26/12","60","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072612_60"
"SC",16,"7/26/12","62","small dark bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072612_62"
"SC",17,"7/27/12","66","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","J.S. Ascher","2013","Cresson","SC_072712_66"
"SC",17,"7/27/12","67","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","J.S. Ascher","2013","Cresson","SC_072712_67"
"SC",17,"7/27/12","68","bumble bee","Hymenoptera","Apidae","Anthophora","","montana","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","J.S. Ascher","2013","Cresson","SC_072712_68"
"SC",17,"7/27/12","118","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Cresson","SC_072712_118"
"SC",17,"7/27/12","119","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Cresson","SC_072712_119"
"SC",17,"7/27/12","115","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072712_115"
"SC",17,"7/27/12","116","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072712_116"
"SC",17,"7/27/12","117","bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013","Cresson","SC_072712_117"
"SC",17,"7/27/12","114","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","J.S. Ascher","2013",NA,"SC_072712_114"
"SC",18,"7/28/12","1","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"HLS","J.S. Ascher","2013","Cresson","SC_072812_1"
"SC",18,"7/28/12","115","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013","Cresson","SC_072812_115"
"SC",18,"7/28/12","116","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",6,1,"LCP","J.S. Ascher","2013","Cresson","SC_072812_116"
"SC",19,"7/29/12","63","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","J.S. Ascher","2013","Cresson","SC_072912_63"
"SC",19,"7/29/12","118","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","J.S. Ascher","2013","Cresson","SC_072912_118"
"SC",19,"7/29/12","61","black bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","J.S. Ascher","2013","Cresson","SC_072912_61"
"SC",19,"7/29/12","92","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","J.S. Ascher","2013","","SC_072912_92"
"SC",19,"7/29/12","60","Sweat bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","","",NA,"SC_072912_60"
"SC",19,"7/29/12","62","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",7,1,"LCP","","",NA,"SC_072912_62"
"MM",22,"8/1/12","214","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,1,"LCP","","",NA,"MM_080112_214"
"MM",22,"8/1/12","215","syrphid","Diptera","Syrphidae","Chrysotoxum","","sp.","a","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,1,"LCP","M. Hauser","2013","","MM_080112_215"
"MM",23,"8/2/12","304","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"HLS","","",NA,"MM_080212_304"
"MM",25,"8/4/12","100","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","","",NA,"MM_080412_100"
"MM",25,"8/4/12","207","syrphid","Diptera","Syrphidae","Chrysotoxum","","sp.","a","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"LCP","M. Hauser","2013","","MM_080412_207"
"MM",25,"8/4/12","101","fly","Diptera","Syrphidae","Copestylum","","haagi","","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","M. Hauser","2013","Jaennicke","MM_080412_101"
"PL",31,"8/10/12","79","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,1,"LCP","","2013",NA,"PL_081012_79"
"PL",31,"8/10/12","80","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,1,"LCP","","",NA,"PL_081012_80"
"PL",31,"8/10/12","81","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",2,1,"LCP","","",NA,"PL_081012_81"
"PL",32,"8/11/12","79","bee","Hymenoptera","Andrenidae","Andrena","","apacheorum","","f","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"HLS","J.S. Ascher","2013","Cockerell","PL_081112_79"
"PL",32,"8/11/12","80","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"HLS","","",NA,"PL_081112_80"
"PL",32,"8/11/12","81","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"HLS","","",NA,"PL_081112_81"
"PL",32,"8/11/12","176","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"LCP","","",NA,"PL_081112_176"
"PL",32,"8/11/12","177","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",3,1,"LCP","","",NA,"PL_081112_177"
"PL",33,"8/12/12","9","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","",NA,"PL_081212_9"
"PL",33,"8/12/12","10","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","",NA,"PL_081212_10"
"PL",33,"8/12/12","11","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","","",NA,"PL_081212_11"
"PL",33,"8/12/12","141","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","","",NA,"PL_081212_141"
"PL",33,"8/12/12","142","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","","",NA,"PL_081212_142"
"PL",33,"8/12/12","269","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","","",NA,"PL_081212_269"
"PL",33,"8/12/12","12","fly","Diptera","Syrphidae","Pipizini","","sp.","a","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"LCP","M. Hauser","2013","","PL_081212_12"
"PL",33,"8/12/12","143","fly","Diptera","Syrphidae","Pipizini","","sp.","a","","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",4,1,"HLS","M. Hauser","2013","","PL_081212_143"
"PL",34,"8/13/12","136","bee",NA,NA,NA,NA,NA,NA,"","Campanula rotundifolia","Campanulaceae","Campanula rotundifolia",5,1,"HLS","","",NA,"PL_081312_136"
"PL",31,"8/10/12","209","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","brush","Scrophulariaceae","Castilleja austromontana",2,1,"HLS","J.S. Ascher","2013",NA,"PL_081012_209"
"CH",42,"8/21/12","1033","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,1,"LCP","A.J. Rominger","2013",NA,"CH_082112_1033"
"CH",42,"8/21/12","1034","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,1,"LCP","A.J. Rominger","2013",NA,"CH_082112_1034"
"CH",42,"8/21/12","1037","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,1,"LCP","A.J. Rominger","2013",NA,"CH_082112_1037"
"CH",42,"8/21/12","1038","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",4,1,"LCP","A.J. Rominger","2013",NA,"CH_082112_1038"
"CH",43,"8/22/12","1035","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,1,"LCP","A.J. Rominger","2013",NA,"CH_082212_1035"
"CH",43,"8/22/12","1036","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,1,"LCP","A.J. Rominger","2013",NA,"CH_082212_1036"
"CH",43,"8/22/12","1039","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,1,"LCP","A.J. Rominger","2013",NA,"CH_082212_1039"
"CH",43,"8/22/12","1040","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","indian paint brush","Scrophulariaceae","Castilleja austromontana",5,1,"LCP","A.J. Rominger","2013",NA,"CH_082212_1040"
"JC",2,"7/12/12","53","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Red paint brush","Orobanchaceae","Castilleja miniata",2,1,"LCP","R.W. Thorp","2013","Cresson","JC_071212_53"
"JC",5,"7/15/12","110","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Castilleja miniata","Orobanchaceae","Castilleja miniata",4,1,"LCP","R.W. Thorp","2013","Cresson","JC_071512_110"
"JC",5,"7/15/12","120","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Castilleja miniata","Orobanchaceae","Castilleja miniata",4,1,"HLS","R.W. Thorp","2013","Cresson","JC_071512_120"
"JC",7,"7/17/12","109","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","Red paint brush","Orobanchaceae","Castilleja miniata",6,1,"LCP","R.W. Thorp","2013","Cresson","JC_071712_109"
"SC",10,"7/20/12","1026","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","Red paint brush","Orobanchaceae","Castilleja miniata",1,1,"LCP","A.J. Rominger","2013",NA,"SC_072012_1026"
"SC",10,"7/20/12","1027","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","Red paint brush","Orobanchaceae","Castilleja miniata",1,1,"HLS","A.J. Rominger","2013",NA,"SC_072012_1027"
"SC",10,"7/20/12","1028","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","Red paint brush","Orobanchaceae","Castilleja miniata",1,1,"HLS","A.J. Rominger","2013",NA,"SC_072012_1028"
