site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner,dateDetermined,notes
JC,71412,125,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,126,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,127,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,128,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,129,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,130,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,131,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,132,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,133,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,134,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,135,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,136,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,137,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,138,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,139,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,140,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,141,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,142,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,3,1,LCP,,,
JC,71412,143,bee,,,Potentilla fruticosa,Potentilla fruticosa,3,1,HLS,,,
JC,71412,144,bee,,,Potentilla fruticosa,Potentilla fruticosa,3,1,HLS,,,
JC,71412,145,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,3,1,HLS,,,
JC,71412,146,bee,,,Campanula rotundifolia,Campanula rotundifolia,3,1,HLS,,,
JC,71412,147,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,3,1,HLS,,,
JC,71412,148,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,3,1,HLS,,,
JC,71412,149,bee,,,Potentilla hippiana,Potentilla hippiana,3,1,HLS,,,
JC,71412,150,bee,,,Potentilla hippiana,Potentilla hippiana,3,1,HLS,,,
JC,71412,151,fly,,,Potentilla hippiana,Potentilla hippiana,3,1,HLS,,,
JC,71412,152,fly,,,Potentilla hippiana,Potentilla hippiana,3,1,HLS,,,
JC,71412,153,sweat bee,,,Yarrow,Achillea millefolium,3,1,HLS,,,
JC,71412,154,fly,,,Yarrow,Achillea millefolium,3,1,HLS,,,
JC,71412,155,fly,,,Yarrow,Achillea millefolium,3,1,HLS,,,
JC,71412,156,fly,,,Yarrow,Achillea millefolium,3,1,HLS,,,
JC,71412,157,bee,,,pink,Eremogone fendleri,3,1,HLS,,,
JC,71412,158,fly,,,pink,Eremogone fendleri,3,1,HLS,,,
JC,71412,159,syrphid,,,Hymenopappus newberryi,Hymenopappus newberryi,3,1,LCP,,,
JC,71412,160,moth,,,Hymenopappus newberryi,Hymenopappus newberryi,3,1,HLS,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,4,1,LCP,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,4,1,LCP,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,4,1,LCP,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,4,1,LCP,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,4,1,LCP,,,
JC,71512,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,4,1,LCP,,,
JC,71512,1,moth,,,senicio,Senecio eremophilus,4,1,LCP,,,
JC,71512,2,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,3,sulfur,Colias eurytheme,f,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,4,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,5,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,6,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,7,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,8,white,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,9,sulfur,Colias eurytheme,f,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,10,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,11,white,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,12,moth,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,13,moth,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,14,small sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,15,nymphalid,vanessa carye annabella,f,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,16,sulfur,Colias eurytheme,f,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,17,sulfur,Colias eurytheme,f,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,18,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,19,satyrid,Cercyonis oetus,m,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,20,wasp,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,21,wasp,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,22,bumble bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,23,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,24,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,25,wasp,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,26,wasp,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,27,syrphid,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,28,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,29,bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,30,small dark bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,31,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,32,beetle,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,33,bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,34,fly,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,35,beetle,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,36,small dark bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,37,small dark bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,38,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,39,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,40,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,41,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,42,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,43,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,44,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,45,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,46,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,47,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,48,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,49,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,50,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,51,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,52,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,53,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,54,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,55,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,56,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,57,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,58,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,59,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,60,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,61,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,62,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,63,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,64,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,65,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,66,bumble bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,67,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,68,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,69,sweat bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,70,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,71,bumble bee,,,senicio,Senecio eremophilus,4,1,LCP,,,
JC,71512,72,bee,,,senicio,Senecio eremophilus,4,1,LCP,,,
JC,71512,73,bumble bee,,,germanium,Geranium caespitosum,4,1,LCP,,,
JC,71512,74,bumble bee,,,red clover,Trifolium pratense,4,1,LCP,,,
JC,71512,75,syrphid,,,yarrow,Achillea millefolium,4,1,LCP,,,
JC,71512,76,fly,,,yarrow,Achillea millefolium,4,1,LCP,,,
JC,71512,77,bee,,,pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,78,small dark bee,,,Potentilla fruticosa,Potentilla fruticosa,4,1,LCP,,,
JC,71512,79,small dark bee,,,Potentilla fruticosa,Potentilla fruticosa,4,1,LCP,,,
JC,71512,80,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,81,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,82,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,83,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,84,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,85,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,86,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,87,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,88,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,89,small dark bee,,,short erigeron,Erigeron formosissimus,4,1,LCP,,,
JC,71512,90,fly,,,short erigeron,Erigeron formosissimus,4,1,LCP,,,
JC,71512,91,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,92,small dark bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,93,small dark bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,94,bee,,,germanium,Geranium caespitosum,4,1,LCP,,,
JC,71512,95,small dark bee,,,Pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,96,small dark bee,,,Pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,97,bee,,,Pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,98,syrphid,,,Pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,99,syrphid,,,Pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,100,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,101,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,102,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,103,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,104,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,105,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,106,bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,107,syrphid,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,108,beetle,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,109,bombyliid,,,pink,Eremogone fendleri,4,1,LCP,,,
JC,71512,110,bumble bee,,,Castilleja miniata,Castilleja miniata,4,1,LCP,,,
JC,71512,111,bombyliid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
JC,71512,112,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,113,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,114,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,LCP,,,
JC,71512,115,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,116,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,117,fly,,,Viguiera multiflora,Viguiera multiflora,4,1,LCP,,,
JC,71512,118,bumble bee,,,Penstemon barbatus,Penstemon barbatus,4,1,HLS,,,
JC,71512,119,Skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,120,bumble bee,,,Castilleja miniata,Castilleja miniata,4,1,HLS,,,
JC,71512,121,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,122,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,123,bombyliid,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,124,bumble bee,,,Viguiera multiflora,Viguiera multiflora,4,1,HLS,,,
JC,71512,125,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,126,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,127,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,128,beetle,,,yarrow,Achillea millefolium,4,1,HLS,,,
JC,71512,129,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,130,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,131,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,132,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,133,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,134,bee,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,135,bee,,,yarrow,Achillea millefolium,4,1,HLS,,,
JC,71512,136,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,137,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,138,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,139,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,140,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,141,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,142,bumble bee,,,onion,Allium cernuum,4,1,HLS,,,
JC,71512,143,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,144,sweat bee,,,small geranium,Erodium cicutarium,4,1,LCP,,,
JC,71512,145,small dark bee,,,Potentilla fruticosa,Potentilla fruticosa,4,1,LCP,,,
JC,71512,146,small dark bee,,,Potentilla fruticosa,Potentilla fruticosa,4,1,LCP,,,
JC,71512,147,small dark bee,,,Penstemon barbatus,Penstemon barbatus,4,1,LCP,,,
JC,71512,148,syrphid,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,149,bee,,,Hymenopappus newberryi,Hymenopappus newberryi,4,1,LCP,,,
JC,71512,150,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,151,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,152,small dark bee,,,germanium,Geranium caespitosum,4,1,LCP,,,
JC,71512,153,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,154,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,155,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,156,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
JC,71512,157,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
JC,71512,158,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
JC,71512,159,bee,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,160,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,161,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,162,syrphid,,,pink,Eremogone fendleri,4,1,HLS,,,
JC,71512,163,fly,,,Brassica,Erysimum capitatum,4,1,HLS,,,
JC,71512,164,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,165,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,166,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,167,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,168,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,169,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,170,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,171,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,172,Skipper,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,173,Skipper,Pyrgus communis,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
JC,71512,174,Skipper,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,175,moth,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
JC,71512,176,fly,,,yarrow,Achillea millefolium,4,1,HLS,,,
JC,71512,177,bombyliid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,178,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,179,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,180,fly,,,Potentilla fruticosa,Potentilla fruticosa,4,1,HLS,,,
JC,71512,181,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,182,fly,,,short erigeron,Erigeron formosissimus,4,1,HLS,,,
JC,71712,188,beetle,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,189,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71512,190,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,191,hemiptrid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,192,fly,,,Achillea millefolium,Achillea millefolium,4,1,HLS,,,
JC,71512,193,small dark bee,,,Small smooth erigeron,Erigeron formosissimus,4,1,HLS,,,
JC,71512,194,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,195,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,196,beetle,,,Small brassica,Lepidium virginicum,4,1,LCP,,,
JC,71712,197,hemiptrid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,198,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,199,small dark bee,,,Potentilla fruticosa,Potentilla fruticosa,4,1,HLS,,,
JC,71712,200,bombyliid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,201,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,202,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,203,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71712,204,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,5,1,LCP,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,5,1,LCP,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,star gilia,Ipomopsis aggregata,5,1,LCP,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,5,1,LCP,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,5,1,LCP,,,
JC,71612,0,hummingbird,Selasphorus platycercus,,red penstemen,Penstemon barbatus,5,1,LCP,,,
JC,71612,1,satyridae,Coenonympha tullia,,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,2,vanessa,vanessa cardui,m,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,3,sulfur,Colias eurytheme,f,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,4,sulfur,Colias eurytheme,f,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,5,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,6,vanessa,vanessa cardui,f,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,7,sulfur,Nathalis iole,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,8,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,9,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,10,sulfur,Colias eurytheme,m,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,11,sulfur,Colias eurytheme,m,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,12,sulfur,Colias eurytheme,f,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,13,white,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,14,moth,,,senicio,Senecio eremophilus,5,1,HLS,,,
JC,71612,15,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,16,skipper,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,17,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,18,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,19,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,20,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,21,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,22,wasp,,,white aster,Hymenopappus newberryi,5,1,HLS,,,
JC,71612,23,small dark bee,,,pink,Eremogone fendleri,5,1,HLS,,,
JC,71612,24,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,25,small dark bee,,,pink,Eremogone fendleri,5,1,HLS,,,
JC,71612,26,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
JC,71612,27,bumble bee,,,senicio,Senecio eremophilus,5,1,LCP,,,
JC,71612,28,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,29,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,30,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,31,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,32,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,33,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,34,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,35,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,36,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,37,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,38,small dark bee,,,pink,Eremogone fendleri,5,1,LCP,,,
JC,71612,39,wasp,,,short erigeron,Erigeron formosissimus,5,1,LCP,,,
JC,71612,40,small dark bee,,,short erigeron,Erigeron formosissimus,5,1,LCP,,,
JC,71612,41,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,42,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
JC,71612,43,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
