"UniqueID","TempID","GenID","Order","Family","Genus","SubGenus","Species","SubSpecies","Sex","Site","Collector","SampleDay","SampleRound","Date","Dos","FieldPlantID","FinalPlantSp","PlantFamily","DateDetermined","Determiner","Author"
"JC_071412_17","17","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071412_30","30","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071412_31","31","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071412_32","32","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071412_145","145","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","HLS",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071412_146","146","bee","Hymenoptera","Halictidae","Dufourea","","maura","","m","JC","HLS",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"JC_071412_14","14","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071412_33","33","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071512_70","70","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_112","112","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_114","114","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_158","158","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","HLS",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_157","157","bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","HLS",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071512_156","156","bee","Hymenoptera","Megachilidae","Megachile","","frigida","","m","JC","HLS",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071512_69","69","sweat bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071512_91","91","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_92","92","small dark bee","Hymenoptera","Halictidae","Lasioglossum","","obnubilum","Dialictus","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Sandhouse"
"JC_071512_93","93","small dark bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071512_113","113","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","JC","LCP",4,3,"7/15/12",5,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071612_72","72","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071612_73","73","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071612_74","74","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071612_75","75","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071612_111","111","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071612_92","92","bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071612_63","63","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","JC","HLS",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071612_76","76","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071612_77","77","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher",""
"JC_071612_112","112","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071612_124","124","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","JC","LCP",5,4,"7/16/12",6,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071712_37","37","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_48","48","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_112","112","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_150","150","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_152","152","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_153","153","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_154","154","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_157","157","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_74","74","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","JC","HLS",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071712_111","111","bee","Hymenoptera","Halictidae","Dufourea","","maura","","m","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"JC_071712_16","16","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","HLS",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071712_149","149","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071712_151","151","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Smith"
"JC_071712_110","110","hairy belly bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_113","113","hairy belly bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_114","114","hairy belly bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_115","115","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"JC_071712_155","155","hairy belly bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_156","156","hairy belly bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_183","183","moth",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"JC_071712_35","35","syrphid","Diptera","Syrphidae","Eristalis",NA,"stipator","","","JC","HLS",6,5,"7/17/12",7,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser","Osten Sacken"
"SC_072012_282","282","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","SC","LCP",1,1,"7/20/12",10,"Bell","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072012_197","197","bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","SC","HLS",1,1,"7/20/12",10,"Bell","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072612_61","61","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","HLS",4,3,"7/26/12",16,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072612_60","60","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","SC","HLS",4,3,"7/26/12",16,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072612_62","62","small dark bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","SC","HLS",4,3,"7/26/12",16,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_66","66","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","HLS",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_67","67","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","HLS",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_68","68","bumble bee","Hymenoptera","Apidae","Anthophora","","montana","","f","SC","HLS",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_118","118","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_119","119","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_115","115","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_116","116","Sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072712_117","117","bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072712_114","114","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","SC","LCP",5,4,"7/27/12",17,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"SC_072812_1","1","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","SC","HLS",6,5,"7/28/12",18,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072812_115","115","bee","Hymenoptera","Apidae","Anthophora","","montana","","f","SC","LCP",6,5,"7/28/12",18,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072812_116","116","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","LCP",6,5,"7/28/12",18,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072912_63","63","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072912_118","118","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072912_61","61","black bee","Hymenoptera","Halictidae","Dufourea","","maura","","f","SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"SC_072912_92","92","small dark bee","Hymenoptera","Halictidae","Sphecodes","","sp.","b","","SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher",""
"SC_072912_60","60","Sweat bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"SC_072912_62","62","bee",NA,NA,NA,NA,NA,NA,NA,"SC","LCP",7,5,"7/29/12",19,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"MM_080112_214","214","bee",NA,NA,NA,NA,NA,NA,NA,"MM","LCP",2,2,"8/1/12",22,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"MM_080112_215","215","syrphid","Diptera","Syrphidae","Chrysotoxum",NA,"sp.","a","","MM","LCP",2,2,"8/1/12",22,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser",""
"MM_080212_304","304","bee",NA,NA,NA,NA,NA,NA,NA,"MM","HLS",3,3,"8/2/12",23,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"MM_080412_100","100","bee",NA,NA,NA,NA,NA,NA,NA,"MM","HLS",5,5,"8/4/12",25,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"MM_080412_207","207","syrphid","Diptera","Syrphidae","Chrysotoxum",NA,"sp.","a","","MM","LCP",5,5,"8/4/12",25,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser",""
"MM_080412_101","101","fly","Diptera","Syrphidae","Copestylum",NA,"haagi","","","MM","HLS",5,5,"8/4/12",25,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser","Jaennicke"
"PL_081012_79","79","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","LCP",2,2,"8/10/12",31,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cresson"
"PL_081012_80","80","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",2,2,"8/10/12",31,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081012_81","81","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",2,2,"8/10/12",31,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081112_79","79","bee","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","PL","HLS",3,3,"8/11/12",32,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"J.S. Ascher","Cockerell"
"PL_081112_80","80","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",3,3,"8/11/12",32,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081112_81","81","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",3,3,"8/11/12",32,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081112_176","176","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",3,3,"8/11/12",32,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081112_177","177","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",3,3,"8/11/12",32,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_9","9","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_10","10","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_11","11","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_141","141","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_142","142","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_269","269","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081212_12","12","fly","Diptera","Syrphidae","Pipizini",NA,"sp.","a","","PL","LCP",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser",""
"PL_081212_143","143","fly","Diptera","Syrphidae","Pipizini",NA,"sp.","a","","PL","HLS",4,4,"8/12/12",33,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",2013,"M. Hauser",""
"PL_081312_136","136","bee",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",5,5,"8/13/12",34,"Campanula rotundifolia","Campanula rotundifolia","Campanulaceae",NA,NA,NA
"PL_081012_209","209","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","PL","HLS",2,2,"8/10/12",31,"brush","Castilleja austromontana","Scrophulariaceae",2013,"J.S. Ascher","Cockerell"
"CH_082112_1033","1033","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","CH","LCP",4,4,"8/21/12",42,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082112_1034","1034","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","CH","LCP",4,4,"8/21/12",42,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082112_1037","1037","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","CH","LCP",4,4,"8/21/12",42,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082112_1038","1038","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","CH","LCP",4,4,"8/21/12",42,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082212_1035","1035","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","CH","LCP",5,5,"8/22/12",43,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082212_1036","1036","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","CH","LCP",5,5,"8/22/12",43,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082212_1039","1039","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","CH","LCP",5,5,"8/22/12",43,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"CH_082212_1040","1040","hummingbird","Apodiformes","Trochilidae","Selasphorus","","rufus","","","CH","LCP",5,5,"8/22/12",43,"indian paint brush","Castilleja austromontana","Scrophulariaceae",2013,"A.J. Rominger",""
"JC_071212_53","53","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","JC","LCP",2,1,"7/12/12",2,"Red paint brush","Castilleja miniata","Orobanchaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_110","110","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","JC","LCP",4,3,"7/15/12",5,"Castilleja miniata","Castilleja miniata","Orobanchaceae",2013,"R.W. Thorp","Cresson"
"JC_071512_120","120","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","JC","HLS",4,3,"7/15/12",5,"Castilleja miniata","Castilleja miniata","Orobanchaceae",2013,"R.W. Thorp","Cresson"
"JC_071712_109","109","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","JC","LCP",6,5,"7/17/12",7,"Red paint brush","Castilleja miniata","Orobanchaceae",2013,"R.W. Thorp","Cresson"
"SC_072012_1026","1026","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","SC","LCP",1,1,"7/20/12",10,"Red paint brush","Castilleja miniata","Orobanchaceae",2013,"A.J. Rominger",""
"SC_072012_1027","1027","hummingbird","Apodiformes","Trochilidae","Selasphorus","","platycercus","","","SC","HLS",1,1,"7/20/12",10,"Red paint brush","Castilleja miniata","Orobanchaceae",2013,"A.J. Rominger",""
